"collected_at","product_key","segment","offer_key","store","brand","product","color_raw","color_normalized","package_kg","package_group","regular_price","promo_price","analysis_price","unit_price_per_kg","currency","in_stock","sku","article","variant_id","url"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Красно–коричневый","Красно-коричневый","0.9","small","57",,"57","63.3333","PRB","True","УТ-00030985","33403","35573","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Красный","Красный","0.9","small","78",,"78","86.6667","PRB","True","УТ-00027953","33397","35571","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Морская волна","Морская волна","0.9","small","58",,"58","64.4444","PRB","True","УТ-00006352","33426","35546","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Оранжевый","Оранжевый","0.9","small","71",,"71","78.8889","PRB","True","УТ-00000812","33432","35548","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Ореховый","Ореховый","0.9","small","63",,"63","70","PRB","True","УТ-00030974","33353","35536","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Салатовый","Салатовый","0.9","small","63",,"63","70","PRB","True","УТ-00021547","33444","35550","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Светло–зелёный","Светло-зелёный","0.9","small","59",,"59","65.5556","PRB","True","УТ-00024713","33458","35552","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Светло–серый","Светло-серый","0.9","small","58",,"58","64.4444","PRB","True","УТ-00024715","33470","35554","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Серебристый","Серебристый","0.9","small","84",,"84","93.3333","PRB","True","УТ-00001206","33499","35565","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Серый","Серый","0.9","small","60",,"60","66.6667","PRB","True","УТ-00024717","33476","35560","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Синий","Синий","0.9","small","62",,"62","68.8889","PRB","True","УТ-00027952","33485","35556","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Сиреневый","Сиреневый","0.9","small","59",,"59","65.5556","PRB","True","УТ-00030977","33491","35558","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Темно–коричневый","Темно-коричневый","0.9","small","60",,"60","66.6667","PRB","True","УТ-00030987","33503","35567","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Темно–серый","Темно-серый","0.9","small","63",,"63","70","PRB","True","УТ-00024719","33508","35569","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Черный","Черный","0.9","small","62",,"62","68.8889","PRB","True","УТ-00024721","33532","35575","https://mirremonta.md/catalog/35528"
"2026-07-26T14:31:25.7500876+00:00","pf115_standard","standard","mirremonta_farbex","mirremonta.md","Farbex","Эмаль ПФ-115","Ярко–голубой","Ярко-голубой","0.9","small","63",,"63","70","PRB","True","УТ-00031368","","36335","https://mirremonta.md/catalog/35528"
